Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),cluster,PC1,PC2,PC3
34,Female,96.5,1.75,183.0,156.0,74.0,0.25,Mixed,31.3,3.4,3,Beginner,31.4,8.0,0.7522935779816514,6.018348623853211,145.2,2,-2.6525607879864435,0.2667812755110346,2.8517861298703915
30,Female,49.5,1.61,187.0,132.0,64.0,1.06,Yoga,16.3,4.3,6,Advanced,19.0,3.0,0.5528455284552846,1.6585365853658538,87.0,0,2.2039464762916907,0.40420125011257946,-2.043406899629164
37,Female,73.3,1.67,175.0,124.0,61.0,0.7,Yoga,32.7,3.5,5,Intermediate,26.4,3.0,0.5526315789473685,1.6578947368421053,85.1,1,-0.04905852125239012,-1.0909440508816552,0.5884570840118944
42,Male,66.5,1.59,183.0,132.0,70.0,1.05,Yoga,20.4,4.1,5,Intermediate,26.2,3.0,0.5486725663716814,1.646017699115044,114.9,3,1.1088581618188198,-0.48880250833468086,-0.11119305924723899
21,Female,92.4,1.63,201.0,143.0,73.0,0.56,Yoga,29.2,3.8,2,Beginner,34.95,3.0,0.546875,1.640625,84.9,2,-2.074330982501551,1.4353368003207567,2.6411622878524894
27,Female,57.4,1.71,196.0,161.0,78.0,1.12,Strength,20.5,3.9,3,Beginner,19.7,6.0,0.7033898305084746,4.220338983050848,271.3,2,-0.5467140500470102,1.6441660903194568,-1.1591838237510836
20,Female,57.1,1.63,194.0,145.0,56.0,1.4,Cardio,16.0,3.9,7,Expert,21.5,7.0,0.644927536231884,4.5144927536231885,360.9,0,3.1457141400137427,1.8660160152677425,-1.2038528504251345
58,Male,74.7,1.66,166.0,133.0,73.0,0.87,Cardio,19.8,3.2,4,Intermediate,27.3,7.0,0.6451612903225806,4.516129032258064,293.5,1,0.06517850664748301,-2.2023940969259974,0.8075738313499431
35,Female,54.6,1.53,184.0,152.0,78.0,0.73,Strength,20.4,3.8,3,Beginner,23.2,6.0,0.6981132075471698,4.188679245283018,167.0,1,-1.0348334362932592,0.27630424097063805,-1.532164444938971
53,Female,71.2,1.79,163.0,117.0,61.0,1.15,Yoga,14.1,3.9,6,Expert,22.1,3.0,0.5490196078431373,1.647058823529412,134.9,3,2.839683027465518,-2.289240746205035,0.43041621412089054
39,Male,83.4,1.73,184.0,153.0,81.0,0.54,Strength,23.3,2.8,3,Beginner,27.8,6.0,0.6990291262135923,4.194174757281553,188.9,2,-2.255169432152033,0.017196401630629087,1.5520299280830614
51,Male,71.0,1.76,163.0,117.0,61.0,0.7,Yoga,16.0,3.5,3,Intermediate,22.9,3.0,0.5490196078431373,1.647058823529412,81.9,3,0.7999596937781565,-2.4876965569735083,0.3929209593472027
25,Male,66.9,1.81,196.0,142.0,77.0,0.26,Yoga,25.9,2.8,3,Beginner,20.4,3.0,0.5462184873949579,1.638655462184874,28.5,2,-2.638307854781652,0.7913700521642777,-0.1271293986662202
57,Male,68.7,1.6,162.0,146.0,60.0,1.15,HIIT,11.1,4.0,5,Expert,26.9,9.5,0.8431372549019608,8.009803921568627,632.8,3,2.676191634076721,-1.5335986398374444,0.18911134626004153
36,Male,68.9,1.64,189.0,147.0,70.0,0.97,Cardio,15.2,3.1,4,Intermediate,25.5,7.0,0.6470588235294118,4.529411764705882,302.7,0,0.3412162144538899,0.5400231927118184,0.07752028708895924
59,Female,50.5,1.49,165.0,134.0,60.0,0.91,Strength,20.9,3.9,4,Advanced,22.7,6.0,0.7047619047619048,4.228571428571429,194.3,3,1.3266659419532492,-2.1838249813030663,-1.9201417695644276
58,Female,81.4,1.9,162.0,138.0,63.0,0.75,Mixed,31.0,4.1,3,Intermediate,22.6,8.0,0.7575757575757576,6.0606060606060606,370.0,1,-0.18696938342544092,-2.3168778753084616,1.4689370818440948
54,Male,56.4,1.67,167.0,128.0,79.0,0.66,Yoga,31.4,3.2,2,Beginner,20.3,3.0,0.5568181818181818,1.6704545454545454,62.2,1,-2.1571591634069724,-2.524340960247105,-1.2188102358535153
23,Male,85.6,1.78,200.0,168.0,74.0,1.22,Mixed,22.8,4.4,3,Intermediate,26.9,8.0,0.746031746031746,5.968253968253968,623.3,2,0.017511270127984365,2.4334361640595907,1.7480116818955758
43,Male,54.6,1.56,177.0,162.0,79.0,0.85,HIIT,18.2,3.4,5,Intermediate,22.6,9.5,0.8469387755102041,8.045918367346939,373.4,1,-0.17268012881099232,0.01940840392179676,-1.4568565889305667
51,Male,66.3,1.78,165.0,132.0,70.0,1.32,Cardio,8.0,3.3,7,Expert,20.9,7.0,0.6526315789473685,4.568421052631579,399.8,3,2.862097322344406,-1.5382841349104477,-0.05628030964036414
23,Female,65.6,1.87,195.0,133.0,57.0,0.98,Yoga,21.1,3.9,4,Advanced,18.9,3.0,0.5507246376811594,1.6521739130434785,106.2,0,1.2643961980618386,1.060378604988653,-0.1237584907933575
54,Female,71.6,1.67,160.0,135.0,59.0,0.76,Mixed,15.1,4.0,6,Expert,25.6,8.0,0.7524752475247525,6.01980198019802,327.6,3,2.1753188477179615,-1.9523401358679047,0.43862916678334685
50,Male,54.8,1.58,175.0,160.0,76.0,0.92,HIIT,32.1,3.2,2,Beginner,22.0,9.5,0.8484848484848485,8.06060606060606,406.4,1,-1.9545302881758357,-0.7882971530518047,-1.483951398453188
39,Male,50.0,1.67,183.0,147.0,80.0,0.83,Cardio,24.7,3.0,2,Beginner,18.0,7.0,0.6504854368932039,4.553398058252427,189.0,1,-1.8879592747477223,-0.29112199102286374,-1.9563084834302227
38,Male,40.7,1.46,180.0,154.0,77.0,0.89,Mixed,21.0,4.2,3,Intermediate,19.2,8.0,0.7475728155339806,5.980582524271845,216.6,1,-0.28360712640485153,0.06199288962628108,-3.1390058767931195
23,Male,64.8,1.68,193.0,155.0,65.0,0.86,Strength,30.4,3.4,5,Intermediate,23.1,6.0,0.703125,4.21875,235.1,2,-0.307423484287835,1.5203060009963503,-0.3735398605542565
23,Female,72.0,1.76,198.0,137.0,62.0,0.97,Yoga,19.6,4.0,5,Advanced,23.2,3.0,0.5514705882352942,1.6544117647058825,115.5,0,1.3238011174689368,1.3902004245647925,0.3934665251583562
21,Male,64.7,1.68,192.0,174.0,72.0,1.21,HIIT,19.4,3.4,6,Advanced,23.0,9.5,0.85,8.075,632.2,0,0.8268767324614739,2.4395873097102623,-0.3945717534140085
47,Male,61.3,1.65,168.0,139.0,55.0,0.91,Mixed,11.1,4.3,5,Expert,22.5,8.0,0.7433628318584071,5.946902654867257,331.7,3,2.757115670095897,-1.017446747417032,-0.6638706214508606
28,Female,54.3,1.73,192.0,155.0,70.0,0.7,Strength,29.3,3.2,2,Beginner,18.1,6.0,0.6967213114754098,4.1803278688524586,158.9,2,-1.9231482106444762,0.9519413007806138,-1.5072216887182521
47,Male,62.1,1.74,185.0,156.0,67.0,1.06,Mixed,14.5,5.0,4,Advanced,20.5,8.0,0.7542372881355932,6.033898305084746,397.2,0,1.8377167728816484,0.2600541559259257,-0.56888906984204
48,Female,65.9,1.51,174.0,160.0,80.0,0.91,HIIT,32.4,3.6,4,Intermediate,28.7,9.5,0.851063829787234,8.085106382978724,484.9,1,-1.337675238586425,-0.5998294505138578,-0.17132004897364006
41,Male,80.3,1.69,180.0,127.0,62.0,0.83,Yoga,17.4,3.9,4,Intermediate,28.1,3.0,0.5508474576271186,1.652542372881356,110.1,3,1.0950990672663932,-0.7344260093127428,1.3411809106578878
26,Male,95.0,1.9,188.0,147.0,70.0,0.98,Cardio,22.4,3.0,5,Intermediate,26.3,7.0,0.652542372881356,4.567796610169491,425.3,2,-0.0008791149408340429,0.9918413793538828,2.695649939262096
20,Female,62.1,1.55,195.0,149.0,63.0,1.33,Cardio,17.3,3.7,7,Expert,26.0,7.0,0.6515151515151515,4.5606060606060606,376.7,0,2.3528395270455547,1.9772913648951753,-0.6145726586081686
48,Male,77.2,1.67,179.0,143.0,77.0,0.9,Cardio,23.3,3.3,5,Intermediate,27.6,7.0,0.6470588235294118,4.529411764705882,314.7,1,-0.24690249668527872,-0.7589343510088805,0.9940090803916699
57,Female,68.6,1.87,161.0,148.0,77.0,0.87,HIIT,21.5,3.5,2,Beginner,19.5,9.5,0.8452380952380952,8.029761904761905,479.2,1,-1.024592935634165,-2.0709236399329125,0.17048742178684578
54,Female,77.4,1.79,166.0,129.0,61.0,0.74,Cardio,26.7,2.8,4,Intermediate,24.1,7.0,0.6476190476190476,4.533333333333333,259.7,1,-0.1289401676726687,-2.206739179778684,0.992839302617163
53,Female,51.8,1.63,170.0,118.0,55.0,1.35,Yoga,18.2,4.8,6,Expert,19.5,3.0,0.5478260869565217,1.643478260869565,114.9,3,3.6947017729192977,-1.8672053136194877,-1.6827266724941048
41,Male,56.7,1.7,177.0,161.0,72.0,0.89,HIIT,11.5,3.5,5,Advanced,19.6,9.5,0.8476190476190476,8.052380952380952,406.3,0,0.9527664678802927,0.24290704393751658,-1.1902982467915773
48,Male,71.9,1.68,169.0,146.0,77.0,0.51,Mixed,17.5,3.4,2,Beginner,25.5,8.0,0.75,6.0,220.0,1,-1.4160614887870777,-1.3210696783140226,0.4259230986311073
23,Female,71.6,1.61,188.0,156.0,59.0,1.16,Mixed,14.9,4.8,5,Advanced,27.8,8.0,0.751937984496124,6.015503875968992,499.6,0,2.4367186412434942,1.7470006665763784,0.4342834471765328
19,Male,65.0,1.67,195.0,177.0,77.0,0.61,HIIT,27.1,3.7,3,Beginner,23.2,9.5,0.847457627118644,8.050847457627118,319.2,2,-2.0294197034579007,2.3564028872212024,-0.4330551589693256
37,Male,83.5,1.65,186.0,137.0,77.0,0.8,Yoga,32.6,3.9,3,Beginner,30.6,3.0,0.5504587155963303,1.651376146788991,110.3,2,-1.565398390793688,-0.2644676272481446,1.6608100839590945
45,Male,71.1,1.69,173.0,156.0,58.0,0.84,HIIT,24.0,3.8,3,Intermediate,24.8,9.5,0.8521739130434782,8.095652173913043,483.5,3,0.3659330161239879,-0.4168182739094646,0.31545742358936474
28,Female,53.8,1.61,195.0,175.0,60.0,0.89,HIIT,24.6,3.3,3,Intermediate,20.9,9.5,0.8518518518518519,8.092592592592593,387.5,0,-0.3506286304666136,2.024212258819642,-1.6319722728481696
21,Female,47.4,1.55,191.0,162.0,77.0,0.46,Mixed,25.4,3.9,3,Beginner,19.7,8.0,0.7456140350877193,5.964912280701754,130.1,2,-1.882385550924402,1.506124838332755,-2.4038012006340286
32,Male,78.8,1.68,192.0,175.0,75.0,1.01,HIIT,16.8,3.5,6,Advanced,28.1,9.5,0.8547008547008547,8.11965811965812,646.2,0,0.5775251513411693,1.930820993882707,1.1403437734318174
23,Female,84.0,1.85,197.0,138.0,66.0,1.07,Yoga,23.9,3.9,4,Advanced,24.5,3.0,0.549618320610687,1.6488549618320612,148.2,0,0.5700622068673245,1.2973077371200783,1.608889704769588
47,Male,76.1,1.69,166.0,128.0,58.0,0.83,Cardio,25.5,2.7,5,Intermediate,26.7,7.0,0.6481481481481481,4.537037037037037,286.6,3,0.5244336915193021,-1.7797534895079519,0.8971128592899227
55,Male,48.8,1.65,171.0,124.0,67.0,0.89,Yoga,29.3,3.8,2,Beginner,18.0,3.0,0.5480769230769231,1.6442307692307694,71.4,1,-0.5601847554414977,-2.3344911304315175,-2.0408097065284734
19,Male,77.0,1.76,194.0,142.0,78.0,0.65,Yoga,23.9,3.0,3,Beginner,25.0,3.0,0.5517241379310345,1.6551724137931034,82.8,2,-1.874821612364454,1.1576380701215425,0.9005877617188331
32,Female,60.8,1.66,193.0,165.0,79.0,0.81,Mixed,33.7,4.4,2,Beginner,22.0,8.0,0.7543859649122807,6.035087719298246,297.2,2,-2.0680403310384294,1.1446787827116756,-0.8606717450746206
28,Female,64.2,1.87,192.0,151.0,74.0,0.48,Cardio,26.0,2.7,2,Beginner,18.4,7.0,0.652542372881356,4.567796610169491,140.8,2,-2.5263590638919693,0.761633881506101,-0.33377785254200254
25,Male,67.0,1.68,191.0,151.0,58.0,1.06,Strength,14.0,3.5,5,Expert,23.7,6.0,0.6992481203007519,4.195488721804511,298.0,0,1.8418044454245708,1.5237884460229643,-0.1315175080539284
43,Female,86.9,1.75,186.0,169.0,74.0,0.85,HIIT,28.7,3.1,4,Intermediate,28.4,9.5,0.8482142857142857,8.058035714285714,595.2,2,-1.2630886992239752,0.5975092693888294,1.9014562127915775
22,Male,85.1,1.6,200.0,158.0,81.0,0.58,Cardio,24.9,2.9,3,Beginner,33.1,7.0,0.6470588235294118,4.529411764705882,223.6,2,-2.4794621758358817,1.8159111120639255,1.8376549983324608
23,Female,74.8,1.73,203.0,172.0,78.0,0.54,Mixed,27.8,3.9,2,Beginner,25.0,8.0,0.752,6.016,243.0,2,-2.4666311258724978,2.3197500151779358,0.6036444533728
43,Female,61.7,1.71,179.0,161.0,55.0,1.645,HIIT,20.9,4.6,7,Expert,21.2,9.5,0.8548387096774194,8.120967741935484,831.8,0,3.662168480057434,0.6001677906486442,-0.6225584946782111
21,Female,58.7,1.67,198.0,167.0,74.0,0.98,Mixed,27.3,4.4,4,Intermediate,20.9,8.0,0.75,6.0,345.2,0,-0.3715560897525122,2.2574942577469495,-1.0862555573601083
36,Male,74.0,1.63,180.0,163.0,68.0,0.74,HIIT,24.6,2.9,4,Intermediate,27.9,9.5,0.8482142857142857,8.058035714285714,441.3,2,-0.7832129708230288,0.49972442341685497,0.6390643437825209
37,Male,52.3,1.62,182.0,153.0,67.0,0.75,Mixed,24.8,4.2,4,Intermediate,20.0,8.0,0.7478260869565218,5.982608695652174,234.7,0,0.09445504208098116,0.23068931324717754,-1.7182671790879493
50,Male,77.3,1.71,171.0,146.0,72.0,0.25,Mixed,25.8,3.4,2,Beginner,26.5,8.0,0.7474747474747475,5.97979797979798,115.6,1,-2.1249116446883622,-1.4430585904933158,0.9761036122164707
37,Female,76.5,1.74,187.0,155.0,60.0,1.14,Mixed,14.4,4.3,7,Expert,25.2,8.0,0.7480314960629921,5.984251968503937,521.9,0,2.808888253198482,1.0157120879705355,0.8854884153304625
29,Male,68.8,1.67,189.0,172.0,78.0,0.4,HIIT,27.7,2.4,2,Beginner,24.7,9.5,0.8468468468468469,8.045045045045045,221.4,2,-3.3227065258954793,1.2243655130336093,-0.014396071269665585
18,Male,52.6,1.71,205.0,160.0,55.0,0.98,Strength,11.5,3.4,4,Advanced,18.0,6.0,0.7,4.199999999999999,216.5,0,1.5481805146118706,2.7727201964636254,-1.6747821429352343
43,Male,63.4,1.68,185.0,145.0,71.0,0.49,Cardio,29.4,2.2,2,Beginner,22.6,7.0,0.6491228070175439,4.543859649122807,141.2,1,-2.637597009690743,-0.5516139515157265,-0.5312152223436777
31,Male,51.9,1.69,190.0,171.0,68.0,0.76,HIIT,20.6,2.9,3,Intermediate,18.2,9.5,0.8442622950819673,8.02049180327869,316.4,2,-0.8501455994402881,1.4313630374437414,-1.7699961349104671
55,Female,59.6,1.66,155.0,128.0,65.0,1.22,Strength,18.1,4.1,7,Expert,21.6,6.0,0.7,4.199999999999999,305.4,3,2.7897921381482864,-2.4258706930596543,-0.8202725452496729
54,Female,78.3,1.68,166.0,129.0,61.0,0.89,Cardio,17.6,2.9,6,Advanced,27.7,7.0,0.6476190476190476,4.533333333333333,315.9,3,1.4819576202910105,-1.938009181837285,1.1297190716197252
28,Male,104.4,1.9,192.0,174.0,73.0,0.59,HIIT,21.1,3.3,3,Beginner,28.9,9.5,0.8487394957983193,8.063025210084033,496.7,2,-1.5823440096767076,1.8196191213238262,3.5378182026996203
53,Female,72.8,1.71,166.0,134.0,74.0,1.05,Cardio,34.7,3.5,3,Intermediate,24.9,7.0,0.6521739130434783,4.565217391304348,349.0,1,-0.9591841600462072,-2.104047371758725,0.523497211508795
30,Female,66.1,1.74,182.0,150.0,75.0,0.8,Strength,27.6,3.9,2,Beginner,21.7,6.0,0.7009345794392523,4.205607476635514,222.4,2,-1.4987003507646597,0.29612754705340677,-0.25169678967118936
20,Female,90.2,1.72,201.0,168.0,68.0,1.22,Mixed,17.3,4.8,6,Expert,30.4,8.0,0.7518796992481203,6.015037593984962,661.9,0,1.9148010299088325,2.927285579601681,2.2688664819253694
50,Female,59.3,1.65,167.0,121.0,64.0,1.3,Yoga,15.7,4.9,7,Advanced,21.7,3.0,0.5533980582524272,1.6601941747572817,128.0,3,3.5126184773426368,-1.742089867152442,-0.8601059821813517
23,Female,63.7,1.81,196.0,156.0,79.0,0.93,Cardio,30.9,2.9,3,Intermediate,19.5,7.0,0.6581196581196581,4.606837606837607,272.9,2,-1.975499052967315,1.4694747017280345,-0.44800666814504414
27,Male,73.0,1.65,198.0,181.0,85.0,0.4,HIIT,23.8,2.7,3,Beginner,26.8,9.5,0.8495575221238938,8.070796460176991,235.7,2,-3.1723081158623474,2.1263938007103667,0.4339923690058753
22,Female,82.3,1.79,194.0,141.0,77.0,0.76,Yoga,28.6,3.7,3,Beginner,25.8,3.0,0.5470085470085471,1.6410256410256412,102.6,2,-1.6261698756906644,0.9990163922271335,1.4326787490928292
40,Male,59.2,1.65,179.0,140.0,67.0,1.03,Cardio,16.3,3.2,5,Advanced,21.8,7.0,0.6517857142857143,4.5625,278.2,3,1.1436860759614642,-0.311919592579379,-0.9310850129427869
27,Male,61.2,1.58,192.0,150.0,73.0,1.02,Cardio,23.5,3.0,5,Intermediate,24.4,7.0,0.6470588235294118,4.529411764705882,282.7,0,-0.1880082416121837,1.1433463888251851,-0.7824115470686747
19,Male,75.9,1.72,200.0,146.0,79.0,0.25,Yoga,27.0,3.4,2,Beginner,25.8,3.0,0.5537190082644629,1.6611570247933884,31.5,2,-2.937669925802072,1.4160310365708841,0.769627012248403
30,Female,61.1,1.57,188.0,156.0,61.0,1.645,Mixed,18.8,5.199999999999999,7,Expert,24.8,8.0,0.7480314960629921,5.984251968503937,694.7,0,3.6869466609648116,1.5420235830433062,-0.7185267742451463
57,Female,77.6,1.73,161.0,149.0,81.0,0.4,HIIT,25.8,3.3,3,Beginner,25.8,9.5,0.85,8.075,250.6,1,-2.1727080667707064,-2.1687625894488525,0.982805920402277
19,Female,53.5,1.56,205.0,186.0,78.0,0.66,HIIT,26.8,2.9,2,Beginner,22.0,9.5,0.8503937007874016,8.078740157480315,285.3,2,-2.8460711854754788,3.0169493785661703,-1.7574577629782975
37,Female,70.9,1.65,181.0,156.0,82.0,0.32,Mixed,22.1,3.7,3,Beginner,26.1,8.0,0.7474747474747475,5.97979797979798,135.7,2,-2.1449779337802832,0.0497051498564437,0.2825615487144945
18,Male,56.8,1.54,203.0,163.0,68.0,0.46,Strength,32.1,3.4,2,Beginner,24.1,6.0,0.7037037037037037,4.222222222222222,110.3,2,-2.4344018099782243,2.2101253157340697,-1.3128358132563998
54,Male,79.8,1.9,167.0,133.0,71.0,0.96,Cardio,14.3,2.8,5,Intermediate,22.1,7.0,0.6458333333333334,4.520833333333334,346.3,3,0.7777863444940213,-1.8442498093359863,1.3304737017383255
26,Male,52.8,1.51,194.0,159.0,75.0,0.72,Strength,15.5,3.6,4,Intermediate,23.0,6.0,0.7058823529411765,4.235294117647059,161.0,0,-0.27247549080227274,1.5736728723729176,-1.7443066209472358
34,Female,66.7,1.68,188.0,135.0,69.0,0.36,Yoga,23.9,3.7,2,Beginner,23.6,3.0,0.5546218487394958,1.6638655462184877,40.0,1,-1.5604249339096576,-0.15098345035421182,-0.18632141122479556
26,Male,58.7,1.79,191.0,174.0,77.0,0.41,HIIT,22.3,2.7,3,Beginner,18.2,9.5,0.8508771929824561,8.083333333333334,194.5,2,-2.4315483209592514,1.632489795603538,-1.0066957939235917
28,Male,68.3,1.78,199.0,145.0,78.0,0.74,Yoga,25.4,3.8,3,Beginner,21.5,3.0,0.5537190082644629,1.6611570247933884,84.0,2,-1.4045644626787683,1.0714821797776175,0.009917140315791228
32,Male,75.6,1.77,183.0,148.0,84.0,0.53,Cardio,30.3,2.6,2,Beginner,24.3,7.0,0.6464646464646465,4.525252525252526,181.3,2,-3.3115801610053994,-0.036034915643800805,0.7622454235748849
41,Female,50.5,1.65,178.0,162.0,73.0,1.05,HIIT,30.1,3.5,3,Beginner,18.6,9.5,0.8476190476190476,8.052380952380952,427.0,1,-1.078137726512153,-0.016290548762144145,-1.9395895615111465
55,Male,70.9,1.82,159.0,122.0,76.0,0.56,Yoga,23.6,3.6,2,Beginner,21.5,3.0,0.5542168674698795,1.6626506024096386,66.0,1,-1.2952381137300502,-3.009667314982088,0.4167706177598826
52,Male,104.9,1.77,172.0,157.0,72.0,0.4,HIIT,23.6,3.0,2,Beginner,33.5,9.5,0.85,8.075,339.8,2,-2.0858731347379775,-1.0159015127700333,3.7502054616169684
47,Female,56.4,1.7,168.0,153.0,64.0,1.1,HIIT,28.6,3.0,7,Advanced,19.5,9.5,0.8557692307692307,8.129807692307692,504.4,3,0.9867413942275307,-0.806390170936102,-1.23166640315082
48,Male,65.2,1.7,176.0,162.0,83.0,0.25,HIIT,18.0,2.7,2,Beginner,22.5,9.5,0.8494623655913979,8.06989247311828,131.5,1,-2.759605242346394,-0.6317677848903497,-0.3428325325088101
22,Female,56.2,1.65,199.0,159.0,65.0,1.06,Strength,14.5,4.1,7,Advanced,20.7,6.0,0.7014925373134329,4.208955223880597,250.7,0,2.100230056533708,2.343820211215505,-1.3086273620770064
31,Male,59.4,1.59,190.0,137.0,71.0,0.62,Yoga,21.8,3.4,3,Beginner,23.5,3.0,0.5546218487394958,1.6638655462184877,61.3,2,-0.983556382699569,0.25566570058756294,-0.9659688222266712
28,Female,67.5,1.8,198.0,164.0,64.0,0.86,Mixed,15.3,4.5,7,Advanced,20.7,8.0,0.746268656716418,5.970149253731344,346.6,0,1.9703600706259368,2.1562370653833263,-0.05423660774180118
26,Female,75.5,1.81,191.0,172.0,62.0,1.06,HIIT,21.4,3.2,6,Advanced,23.0,9.5,0.8527131782945736,8.10077519379845,648.3,0,0.9455234098654838,2.0822206971800075,0.7250524614905532
51,Female,53.5,1.59,176.0,138.0,68.0,1.09,Cardio,25.2,3.9,4,Intermediate,21.1,7.0,0.6481481481481481,4.537037037037037,264.6,1,0.5823433161853337,-1.2078775439134664,-1.591526313454166
29,Male,78.2,1.66,189.0,154.0,72.0,0.71,Strength,27.3,3.0,3,Beginner,28.2,6.0,0.7008547008547008,4.205128205128204,233.5,2,-1.6936804694475471,0.8529699401603974,1.0139376741373067
52,Male,67.5,1.67,170.0,141.0,73.0,1.05,Strength,28.5,3.4,2,Beginner,24.3,6.0,0.7010309278350515,4.2061855670103085,298.1,1,-1.0247908458451391,-1.6234617619634928,-0.030235597361642087
52,Female,56.2,1.68,167.0,140.0,59.0,0.8,Mixed,16.4,4.1,4,Advanced,20.0,8.0,0.75,6.0,269.8,3,1.5349377217210938,-1.4887822202418488,-1.2131395105196074
18,Female,77.8,1.69,205.0,171.0,70.0,0.58,Mixed,26.1,4.0,5,Intermediate,27.4,8.0,0.7481481481481481,5.985185185185185,270.1,2,-0.7301896003040291,2.891060421160645,0.9725612661089834
57,Female,63.5,1.77,158.0,132.0,70.0,0.55,Strength,28.3,3.2,2,Beginner,20.2,6.0,0.7045454545454546,4.227272727272728,147.6,1,-1.5854583410924592,-2.8883227436581973,-0.428349647235644
39,Female,46.4,1.61,182.0,147.0,66.0,1.22,Strength,17.9,3.7,6,Expert,18.0,6.0,0.6982758620689655,4.189655172413794,237.2,0,1.8847776479364435,0.18647361806481036,-2.367630241210269
46,Female,61.1,1.6,174.0,127.0,68.0,0.48,Yoga,20.8,2.6,3,Intermediate,24.0,3.0,0.5566037735849056,1.669811320754717,49.0,1,-0.984565908040195,-1.6203249924577914,-0.7310439312168702
25,Female,102.9,1.8,197.0,158.0,67.0,1.06,Strength,15.5,3.8,5,Advanced,31.6,6.0,0.7,4.199999999999999,458.1,0,1.1174869653873865,2.053613024562907,3.466288193559541
28,Female,48.0,1.63,194.0,159.0,77.0,0.95,Strength,27.4,3.2,2,Beginner,18.0,6.0,0.7008547008547008,4.205128205128204,191.8,2,-1.851488542537256,1.2042239049894292,-2.287401010681132
58,Female,45.1,1.55,158.0,144.0,66.0,0.25,HIIT,25.9,2.4,2,Beginner,18.7,9.5,0.8478260869565217,8.054347826086957,90.8,1,-2.1392917233547286,-2.6413548821941477,-2.6168337707830256
54,Female,71.9,1.63,173.0,147.0,69.0,1.09,Mixed,21.2,4.6,5,Intermediate,27.0,8.0,0.75,6.0,470.2,3,1.3726812379751596,-1.0172535492071835,0.4730723447717745
31,Female,58.1,1.65,189.0,139.0,79.0,0.68,Yoga,30.7,3.2,4,Intermediate,21.4,3.0,0.5454545454545454,1.6363636363636362,64.6,2,-1.6823342296896966,0.1624672194250063,-1.1073744976081896
47,Female,89.1,1.84,177.0,145.0,71.0,0.36,Strength,33.8,2.9,3,Beginner,26.4,6.0,0.6981132075471698,4.188679245283018,134.4,1,-2.5202500858296757,-1.0820150568312354,2.1131397150970663
52,Female,64.9,1.77,162.0,126.0,81.0,0.91,Yoga,34.9,4.3,4,Intermediate,20.7,3.0,0.5555555555555556,1.6666666666666667,98.4,1,-0.8073356797521746,-2.5359363282935794,-0.24088261771115171
38,Male,79.1,1.79,180.0,152.0,68.0,0.8,Mixed,12.8,4.3,6,Advanced,24.6,8.0,0.75,6.0,379.7,3,1.6756530510299947,0.37189047962018046,1.1663762160247062
54,Female,96.2,1.76,171.0,143.0,78.0,0.86,Strength,28.3,3.6,3,Beginner,31.0,6.0,0.6989247311827957,4.193548387096774,346.9,1,-1.3281229493786118,-1.571006244666311,2.8909725871204723
22,Male,60.5,1.77,205.0,184.0,66.0,1.19,HIIT,18.5,4.1,4,Advanced,19.2,9.5,0.8489208633093526,8.06474820143885,580.6,0,0.8785303621031705,3.329839643035894,-0.8261906095726903
36,Male,72.9,1.61,186.0,153.0,75.0,0.74,Strength,25.1,3.5,5,Intermediate,28.1,6.0,0.7027027027027027,4.216216216216217,227.4,2,-0.5824674980031053,0.4704112162349157,0.5456466639798702
31,Male,73.6,1.66,189.0,160.0,76.0,0.63,Mixed,19.2,3.8,5,Intermediate,26.7,8.0,0.7433628318584071,5.946902654867257,275.7,2,-0.3423941055411132,1.1498967099161772,0.582582538412952
43,Female,45.1,1.58,172.0,128.0,75.0,0.77,Yoga,20.1,4.2,2,Beginner,18.0,3.0,0.5463917525773195,1.6391752577319587,56.9,1,-0.5065085702286538,-1.5175480969723343,-2.5525195993539183
21,Male,72.2,1.66,203.0,182.0,63.0,1.11,HIIT,13.2,3.4,7,Advanced,26.2,9.5,0.85,8.075,647.1,0,1.7989463334294826,3.4107446414982854,0.38796230678833005
42,Female,74.3,1.75,180.0,140.0,68.0,0.66,Cardio,33.7,2.1,3,Beginner,24.3,7.0,0.6428571428571429,4.5,220.7,1,-2.2441467030224738,-0.8421530537145867,0.6044275808221043
